2021-04-03 17:15:49,528 - root - ERROR - 2021-04-03 17:15:49	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:15:49,529 - root - ERROR - 2021-04-03 17:15:49	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:15:49,529 - root - ERROR - 2021-04-03 17:15:49	innerText	js2e56430c945d11eba0682cf05d988905158682.snapshotItem(0).innerText='我是超人'

2021-04-03 17:15:49,530 - root - ERROR - 2021-04-03 17:15:49	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '我是超人'}}}}

2021-04-03 17:15:50,534 - root - ERROR - 2021-04-03 17:15:50	evaluate_jsvar js2ef0d6f4945d11eba0732cf05d988905673200 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:15:50,536 - root - ERROR - 2021-04-03 17:15:50	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:15:50,536 - root - ERROR - 2021-04-03 17:15:50	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:15:50,537 - root - ERROR - 2021-04-03 17:15:50	innerText	js2ef0d6f4945d11eba0732cf05d988905673200.snapshotItem(0).innerText='测试一下'

2021-04-03 17:15:50,537 - root - ERROR - 2021-04-03 17:15:50	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '测试一下'}}}}

2021-04-03 17:16:02,939 - root - ERROR - 2021-04-03 17:16:02	evaluate_jsvar js3655cb62945d11ebb83a2cf05d988905774943 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:16:02,948 - root - ERROR - 2021-04-03 17:16:02	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:16:02,948 - root - ERROR - 2021-04-03 17:16:02	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:16:02,948 - root - ERROR - 2021-04-03 17:16:02	innerText	js3655cb62945d11ebb83a2cf05d988905774943.snapshotItem(0).innerText='我是超人'

2021-04-03 17:16:02,949 - root - ERROR - 2021-04-03 17:16:02	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '我是超人'}}}}

2021-04-03 17:16:02,949 - root - ERROR - 2021-04-03 17:16:02	evaluate_jsvar js36575e7e945d11eb98cf2cf05d988905803114 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:16:02,950 - root - ERROR - 2021-04-03 17:16:02	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:16:02,951 - root - ERROR - 2021-04-03 17:16:02	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:16:02,951 - root - ERROR - 2021-04-03 17:16:02	innerText	js36575e7e945d11eb98cf2cf05d988905803114.snapshotItem(0).innerText='测试一下'

2021-04-03 17:16:02,952 - root - ERROR - 2021-04-03 17:16:02	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '测试一下'}}}}

2021-04-03 17:18:21,128 - root - ERROR - 2021-04-03 17:18:21	evaluate_jsvar js88b3bb34945d11eb956a2cf05d988905812110 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:18:21,137 - root - ERROR - 2021-04-03 17:18:21	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:18:21,137 - root - ERROR - 2021-04-03 17:18:21	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:18:21,138 - root - ERROR - 2021-04-03 17:18:21	innerText	js88b3bb34945d11eb956a2cf05d988905812110.snapshotItem(0).innerText='我是超人'

2021-04-03 17:18:21,138 - root - ERROR - 2021-04-03 17:18:21	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '我是超人'}}}}

2021-04-03 17:18:21,139 - root - ERROR - 2021-04-03 17:18:21	evaluate_jsvar js88b540cc945d11eb894e2cf05d988905873125 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:18:21,139 - root - ERROR - 2021-04-03 17:18:21	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:18:21,140 - root - ERROR - 2021-04-03 17:18:21	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:18:21,140 - root - ERROR - 2021-04-03 17:18:21	innerText	js88b540cc945d11eb894e2cf05d988905873125.snapshotItem(0).innerText='测试一下'

2021-04-03 17:18:21,141 - root - ERROR - 2021-04-03 17:18:21	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '测试一下'}}}}

2021-04-03 17:18:21,141 - root - ERROR - 2021-04-03 17:18:21	click	js88b540cc945d11eb894e2cf05d988905873125.snapshotItem(0).click()

2021-04-03 17:18:21,146 - root - ERROR - 2021-04-03 17:18:21	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:19:35,373 - root - ERROR - 2021-04-03 17:19:35	evaluate_jsvar jsb4f49b74945d11ebbb542cf05d988905984550 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:19:35,382 - root - ERROR - 2021-04-03 17:19:35	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:19:35,382 - root - ERROR - 2021-04-03 17:19:35	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:19:35,383 - root - ERROR - 2021-04-03 17:19:35	innerText	jsb4f49b74945d11ebbb542cf05d988905984550.snapshotItem(0).innerText='我是超人'

2021-04-03 17:19:35,383 - root - ERROR - 2021-04-03 17:19:35	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '我是超人'}}}}

2021-04-03 17:19:35,384 - root - ERROR - 2021-04-03 17:19:35	evaluate_jsvar jsb4f62102945d11eb89bb2cf05d988905757580 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:19:35,384 - root - ERROR - 2021-04-03 17:19:35	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:19:35,385 - root - ERROR - 2021-04-03 17:19:35	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:19:35,385 - root - ERROR - 2021-04-03 17:19:35	innerText	jsb4f62102945d11eb89bb2cf05d988905757580.snapshotItem(0).innerText='测试一下'

2021-04-03 17:19:35,386 - root - ERROR - 2021-04-03 17:19:35	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '测试一下'}}}}

2021-04-03 17:19:35,386 - root - ERROR - 2021-04-03 17:19:35	click	jsb4f62102945d11eb89bb2cf05d988905757580.snapshotItem(0).click()

2021-04-03 17:19:35,392 - root - ERROR - 2021-04-03 17:19:35	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:19:35,392 - root - ERROR - 2021-04-03 17:19:35	evaluate_jsvar jsb4f77e76945d11eb86a42cf05d988905489248 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[3]/div/div',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:19:35,393 - root - ERROR - 2021-04-03 17:19:35	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:19:35,393 - root - ERROR - 2021-04-03 17:19:35	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:19:35,394 - root - ERROR - 2021-04-03 17:19:35	click	jsb4f77e76945d11eb86a42cf05d988905489248.snapshotItem(0).click()

2021-04-03 17:19:35,395 - root - ERROR - 2021-04-03 17:19:35	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:20:05,377 - root - ERROR - 2021-04-03 17:20:05	evaluate_jsvar jsc6d6d2c0945d11eb927a2cf05d988905320275 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:20:05,385 - root - ERROR - 2021-04-03 17:20:05	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:20:05,386 - root - ERROR - 2021-04-03 17:20:05	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:20:05,386 - root - ERROR - 2021-04-03 17:20:05	innerText	jsc6d6d2c0945d11eb927a2cf05d988905320275.snapshotItem(0).innerText='我是超人'

2021-04-03 17:20:05,387 - root - ERROR - 2021-04-03 17:20:05	evaluate_jsvar jsc6d87e34945d11eb8b262cf05d988905756734 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:20:05,388 - root - ERROR - 2021-04-03 17:20:05	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:20:05,388 - root - ERROR - 2021-04-03 17:20:05	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:20:05,389 - root - ERROR - 2021-04-03 17:20:05	innerText	jsc6d87e34945d11eb8b262cf05d988905756734.snapshotItem(0).innerText='测试一下'

2021-04-03 17:20:05,389 - root - ERROR - 2021-04-03 17:20:05	click	jsc6d87e34945d11eb8b262cf05d988905756734.snapshotItem(0).click()

2021-04-03 17:20:05,395 - root - ERROR - 2021-04-03 17:20:05	evaluate_jsvar jsc6d98ee4945d11ebab172cf05d988905855496 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[3]/div/div',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:20:05,395 - root - ERROR - 2021-04-03 17:20:05	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:20:05,396 - root - ERROR - 2021-04-03 17:20:05	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:20:05,396 - root - ERROR - 2021-04-03 17:20:05	click	jsc6d98ee4945d11ebab172cf05d988905855496.snapshotItem(0).click()

2021-04-03 17:23:47,563 - root - ERROR - 2021-04-03 17:23:47	evaluate_jsvar js4b45a52e945e11eb8f7d2cf05d988905311928 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:23:47,572 - root - ERROR - 2021-04-03 17:23:47	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:23:47,573 - root - ERROR - 2021-04-03 17:23:47	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:23:47,573 - root - ERROR - 2021-04-03 17:23:47	innerText	js4b45a52e945e11eb8f7d2cf05d988905311928.snapshotItem(0).innerText='我是超人'

2021-04-03 17:23:47,574 - root - ERROR - 2021-04-03 17:23:47	evaluate_jsvar js4b4778c0945e11eb87062cf05d988905615545 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:23:47,575 - root - ERROR - 2021-04-03 17:23:47	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:23:47,575 - root - ERROR - 2021-04-03 17:23:47	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:23:47,575 - root - ERROR - 2021-04-03 17:23:47	innerText	js4b4778c0945e11eb87062cf05d988905615545.snapshotItem(0).innerText='测试一下'

2021-04-03 17:23:47,576 - root - ERROR - 2021-04-03 17:23:47	click	js4b4778c0945e11eb87062cf05d988905615545.snapshotItem(0).click()

2021-04-03 17:24:06,934 - root - ERROR - 2021-04-03 17:24:06	evaluate_jsvar js56d1956c945e11eb90b62cf05d9889059878 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:24:06,943 - root - ERROR - 2021-04-03 17:24:06	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:24:06,943 - root - ERROR - 2021-04-03 17:24:06	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:24:06,944 - root - ERROR - 2021-04-03 17:24:06	innerText	js56d1956c945e11eb90b62cf05d9889059878.snapshotItem(0).innerText='我是超人'

2021-04-03 17:24:06,944 - root - ERROR - 2021-04-03 17:24:06	evaluate_jsvar js56d31b02945e11ebafea2cf05d988905601866 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:24:06,945 - root - ERROR - 2021-04-03 17:24:06	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:24:06,946 - root - ERROR - 2021-04-03 17:24:06	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:24:06,946 - root - ERROR - 2021-04-03 17:24:06	innerText	js56d31b02945e11ebafea2cf05d988905601866.snapshotItem(0).innerText='测试一下'

2021-04-03 17:24:06,947 - root - ERROR - 2021-04-03 17:24:06	click	js56d31b02945e11ebafea2cf05d988905601866.snapshotItem(0).click()

2021-04-03 17:24:06,952 - root - ERROR - 2021-04-03 17:24:06	text	js56d31b02945e11ebafea2cf05d988905601866.snapshotItem(0).innerText

2021-04-03 17:35:16,756 - root - ERROR - 2021-04-03 17:35:16	evaluate_jsvar jse610503e945f11ebbe3b2cf05d98890591238 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:35:16,765 - root - ERROR - 2021-04-03 17:35:16	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:35:16,765 - root - ERROR - 2021-04-03 17:35:16	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:35:16,766 - root - ERROR - 2021-04-03 17:35:16	innerText	jse610503e945f11ebbe3b2cf05d98890591238.snapshotItem(0).innerText='我是超人'

2021-04-03 17:35:16,766 - root - ERROR - 2021-04-03 17:35:16	evaluate_jsvar jse611d5d4945f11eb99192cf05d988905564087 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:35:16,767 - root - ERROR - 2021-04-03 17:35:16	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:35:16,773 - root - ERROR - 2021-04-03 17:35:16	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:35:16,773 - root - ERROR - 2021-04-03 17:35:16	innerText	jse611d5d4945f11eb99192cf05d988905564087.snapshotItem(0).innerText='测试一下'

2021-04-03 17:35:16,774 - root - ERROR - 2021-04-03 17:35:16	click	jse611d5d4945f11eb99192cf05d988905564087.snapshotItem(0).click()

2021-04-03 17:35:16,776 - root - ERROR - 2021-04-03 17:35:16	text	jse611d5d4945f11eb99192cf05d988905564087.snapshotItem(0).innerText

2021-04-03 17:36:32,557 - root - ERROR - 2021-04-03 17:36:32	evaluate_jsvar js133e7d26946011eb82842cf05d988905797734 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:36:32,565 - root - ERROR - 2021-04-03 17:36:32	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:36:32,566 - root - ERROR - 2021-04-03 17:36:32	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:36:32,566 - root - ERROR - 2021-04-03 17:36:32	innerText	js133e7d26946011eb82842cf05d988905797734.snapshotItem(0).innerText='我是超人'

2021-04-03 17:36:32,567 - root - ERROR - 2021-04-03 17:36:32	evaluate_jsvar js134029b4946011eba1c62cf05d988905157712 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:36:32,568 - root - ERROR - 2021-04-03 17:36:32	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:36:32,568 - root - ERROR - 2021-04-03 17:36:32	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:36:32,569 - root - ERROR - 2021-04-03 17:36:32	innerText	js134029b4946011eba1c62cf05d988905157712.snapshotItem(0).innerText='测试一下'

2021-04-03 17:36:32,574 - root - ERROR - 2021-04-03 17:36:32	click	js134029b4946011eba1c62cf05d988905157712.snapshotItem(0).click()

2021-04-03 17:36:32,579 - root - ERROR - 2021-04-03 17:36:32	text	js134029b4946011eba1c62cf05d988905157712.snapshotItem(0).innerText

2021-04-03 17:37:12,039 - root - ERROR - 2021-04-03 17:37:12	evaluate_jsvar js2ac6fb3a946011ebb4942cf05d988905898212 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:37:12,047 - root - ERROR - 2021-04-03 17:37:12	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:37:12,048 - root - ERROR - 2021-04-03 17:37:12	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:37:12,048 - root - ERROR - 2021-04-03 17:37:12	innerText	js2ac6fb3a946011ebb4942cf05d988905898212.snapshotItem(0).innerText='我是超人'

2021-04-03 17:37:12,049 - root - ERROR - 2021-04-03 17:37:12	evaluate_jsvar js2ac8a6ae946011eba7b92cf05d98890579890 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:37:12,050 - root - ERROR - 2021-04-03 17:37:12	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:37:12,055 - root - ERROR - 2021-04-03 17:37:12	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:37:12,055 - root - ERROR - 2021-04-03 17:37:12	innerText	js2ac8a6ae946011eba7b92cf05d98890579890.snapshotItem(0).innerText='测试一下'

2021-04-03 17:37:12,056 - root - ERROR - 2021-04-03 17:37:12	click	js2ac8a6ae946011eba7b92cf05d98890579890.snapshotItem(0).click()

2021-04-03 17:37:12,061 - root - ERROR - 2021-04-03 17:37:12	text	js2ac8a6ae946011eba7b92cf05d98890579890.snapshotItem(0).innerText

2021-04-03 17:38:34,743 - root - ERROR - 2021-04-03 17:38:34	evaluate_jsvar js5c12bd98946011ebaa372cf05d988905445030 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:38:34,752 - root - ERROR - 2021-04-03 17:38:34	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:38:34,753 - root - ERROR - 2021-04-03 17:38:34	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:38:34,753 - root - ERROR - 2021-04-03 17:38:34	innerText	js5c12bd98946011ebaa372cf05d988905445030.snapshotItem(0).innerText='我是超人'

2021-04-03 17:38:34,754 - root - ERROR - 2021-04-03 17:38:34	evaluate_jsvar js5c1456e4946011ebb5f62cf05d98890564039 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:38:34,755 - root - ERROR - 2021-04-03 17:38:34	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:38:34,760 - root - ERROR - 2021-04-03 17:38:34	length_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:38:34,760 - root - ERROR - 2021-04-03 17:38:34	innerText	js5c1456e4946011ebb5f62cf05d98890564039.snapshotItem(0).innerText='测试一下'

2021-04-03 17:38:34,761 - root - ERROR - 2021-04-03 17:38:34	click	js5c1456e4946011ebb5f62cf05d98890564039.snapshotItem(0).click()

2021-04-03 17:38:34,762 - root - ERROR - 2021-04-03 17:38:34	text	js5c1456e4946011ebb5f62cf05d98890564039.snapshotItem(0).innerText

2021-04-03 17:43:21,995 - root - ERROR - 2021-04-03 17:43:21	evaluate_js	var js0749d6ba946111ebb8182cf05d98890523000 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:43:22,004 - root - ERROR - 2021-04-03 17:43:22	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:43:22,004 - root - ERROR - 2021-04-03 17:43:22	length_result	{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:43:22,004 - root - ERROR - 2021-04-03 17:43:22	innerText	js0749d6ba946111ebb8182cf05d98890523000.snapshotItem(0).innerText='我是超人'

2021-04-03 17:43:22,004 - root - ERROR - 2021-04-03 17:43:22	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '我是超人'}}}}

2021-04-03 17:43:22,004 - root - ERROR - 2021-04-03 17:43:22	evaluate_js	var js074b5c48946111eb9dd42cf05d988905468057 = document.evaluate('//*[@id="app"]/div/div[1]/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/pre',document.documentElement, null,XPathResult.ORDERED_NODE_SNAPSHOT_TYPE, null)

2021-04-03 17:43:22,005 - root - ERROR - 2021-04-03 17:43:22	xpath_result{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'undefined'}}}}

2021-04-03 17:43:22,011 - root - ERROR - 2021-04-03 17:43:22	length_result	{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'number', 'value': 1, 'description': '1'}}}}

2021-04-03 17:43:22,011 - root - ERROR - 2021-04-03 17:43:22	innerText	js074b5c48946111eb9dd42cf05d988905468057.snapshotItem(0).innerText='测试一下'

2021-04-03 17:43:22,012 - root - ERROR - 2021-04-03 17:43:22	ExecuteElement.__execute{'code': True, 'reason': 'success', 'result': {'id': 1, 'result': {'result': {'type': 'string', 'value': '测试一下'}}}}

2021-04-03 17:43:22,012 - root - ERROR - 2021-04-03 17:43:22	click	js074b5c48946111eb9dd42cf05d988905468057.snapshotItem(0).click()

